
*****NOUN DICT*****

Huba 	 PN 	 Huba
Puzuriszdagan 	 SN 	 1
Ubigu 	 MN 	 1
Anzubabbar 	 TN 	 1
Lugalanisa 	 PN 	 Lugalanisa
Lugalkiri 	 PN 	 Lugalkiri
etur 	 N 	 stall
gudapin 	 N 	 plow_ox
Szu'eszdar 	 PN 	 Szu'eszdar
Addamu 	 PN 	 Addamu
Gududu 	 PN 	 Gududu
Luszalim 	 PN 	 Luszalim
Nindingir 	 PN 	 Nindingir
ama 	 N 	 mother
Enlilmu 	 PN 	 Enlilmu
karkimura 	 N 	 habour_of_depository
Dingirsudan 	 PN 	 Dingirsudan
Urszuzi'andul 	 PN 	 Urszuzi'andul
Szarabansa 	 PN 	 Szarabansa
Enrakal 	 PN 	 Enrakal
min 	 NU 	 two
Lugalzagesi 	 PN 	 Lugalzagesi
Ursagamu 	 PN 	 Ursagamu
Uramma 	 PN 	 Uramma
Lugalsa'izu 	 PN 	 Lugalsa'izu
Kaguru 	 PN 	 Kaguru
Ipa'e 	 PN 	 Ipa'e
elungak 	 N 	 brewery
situm 	 N 	 balance
gu 	 N 	 cord
kikken 	 N 	 millstone
Abala 	 FN 	 1
Urmeme 	 PN 	 Urmeme
Kazallu 	 SN 	 1
E'u'e 	 PN 	 E'u'e
Kisikininazu 	 MN 	 1
Liburszulgir 	 PN 	 Liburszulgir
Utuhesa 	 PN 	 Utuhesa
Szulgirmudah 	 PN 	 Szulgirmudah
Kudanum 	 PN 	 Kudanum
Amamaya 	 PN 	 Amamaya
Szumam 	 PN 	 Szumam
Ekikkengibil 	 GN 	 1
Me'isztaran 	 PN 	 Me'isztaran
Puzurenlil 	 PN 	 Puzurenlil
Kubatum 	 PN 	 Kubatum
nin 	 N 	 lady
Ereszum 	 PN 	 Ereszum
Szu'iszkur 	 PN 	 Szu'iszkur
Urlugalbanda 	 PN 	 Urlugalbanda
Ahuwer 	 PN 	 Ahuwer
Enkik 	 DN 	 1
mug 	 N 	 inferior_wool
imbabbar 	 N 	 gypsum
ga 	 N 	 house
munus 	 N 	 woman
Maszdagula 	 PN 	 Maszdagula
nigsam 	 N 	 price
Urenlila 	 PN 	 Urenlila
Urababa 	 PN 	 Urababa
Kudamu 	 PN 	 Kudamu
zadim 	 N 	 stone_cutter
Lu'enlila 	 PN 	 Lu'enlila
Lugalmeduga 	 PN 	 Lugalmeduga
Lugalibila 	 PN 	 Lugalibila
Kuza 	 PN 	 Kuza
Szarrumbani 	 PN 	 Szarrumbani
Puttuli'um 	 SN 	 1
Ibniszulgir 	 PN 	 Ibniszulgir
gun 	 N 	 tribute
udugi 	 N 	 native_sheep
Gu'abba 	 SN 	 1
izigu 	 N 	 loss
Uszmu 	 PN 	 Uszmu
szenumun 	 N 	 seed
murgu 	 N 	 fodder
Da'umma 	 SN 	 1
5(bur) 	 N 	 unit
kisur 	 N 	 threshing_floor
Kamari 	 FN 	 1
Damsa 	 PN 	 Damsa
namszatam 	 N 	 administration
Szu'utu 	 PN 	 Szu'utu
geszi 	 N 	 sesame
Bibi 	 PN 	 Bibi
Annunitum 	 PN 	 Annunitum
Ulmaszitum 	 DN 	 1
rubatum 	 N 	 princess
Lu'uru 	 PN 	 Lu'uru
Ayatti'a 	 PN 	 Ayatti'a
szesz 	 N 	 brother
Zu'al 	 PN 	 Zu'al
Errebum 	 PN 	 Errebum
Hunnarum 	 PN 	 Hunnarum
kugsig 	 N 	 gold
Ali 	 PN 	 Ali
Bikkinum 	 PN 	 Bikkinum
Ursudda 	 PN 	 Ursudda
Munasi 	 PN 	 Munasi
Bu'unum 	 PN 	 Bu'unum
Ursuddame 	 PN 	 Ursuddame
tukul 	 N 	 weapon
Enurkuge 	 PN 	 Enurkuge
szudu'a 	 N 	 guarantee
szunir 	 N 	 emblem
zabar 	 N 	 bronze
ugu 	 N 	 top
szengamebur 	 N 	 metal_bowl_type
murub 	 N 	 middle
aga 	 N 	 tiara
egir 	 N 	 back
bulug 	 N 	 needle
sagkul 	 N 	 bolt
nigluh 	 N 	 basin
kudu 	 N 	 metal_vessel_type
kugan 	 N 	 metal_type
Ninilduma 	 PN 	 Ninilduma
Geme'aszar 	 PN 	 Geme'aszar
kir 	 N 	 female_lamb
gude'usa 	 N 	 lowest_quality
Ninegal 	 DN 	 1
aszgar 	 N 	 female_kid
Suenabuszu 	 PN 	 Suenabuszu
ki'anag 	 N 	 place_of_libations
lukur 	 N 	 priestess
Amurdingir 	 PN 	 Amurdingir
agiba 	 N 	 midnight
Kugnanna 	 PN 	 Kugnanna
ka'usa 	 N 	 profession_type
2(disz 	 NU 	 t)
Karkinna 	 SN 	 1
Anamu 	 PN 	 Anamu
Lugalkigala 	 PN 	 Lugalkigala
Nitasaga 	 PN 	 Nitasaga
Amarayasi 	 MN 	 1
Urtur 	 PN 	 Urtur
guzala 	 N 	 throne_bearer
Tulta 	 PN 	 Tulta
kila 	 N 	 size
nigena 	 N 	 property_type
Layasa 	 PN 	 Layasa
mun 	 N 	 salt
Gu'edina 	 SN 	 1
kugdim 	 N 	 smith
armatum 	 N 	 door
dus 	 N 	 path
Lunanna 	 PN 	 Lunanna
Lu'inanna 	 PN 	 Lu'inanna
Nuraya 	 PN 	 Nuraya
Urnungal 	 PN 	 Urnungal
Narame'a 	 PN 	 Narame'a
szarrabdu 	 N 	 administrator
Mudasa 	 PN 	 Mudasa
Szulgirili 	 PN 	 Szulgirili
Sze'ila 	 MN 	 1
munu 	 N 	 malt
Magure 	 PN 	 Magure
Lulubum 	 SN 	 1
Egesztin 	 PN 	 Egesztin
Urpagara 	 PN 	 Urpagara
Dugamu 	 PN 	 Dugamu
Lugalnignesage 	 PN 	 Lugalnignesage
Utamiszaram 	 PN 	 Utamiszaram
Ennu 	 PN 	 Ennu
Szuszulgir 	 PN 	 Szuszulgir
Tabbeli 	 PN 	 Tabbeli
Dannum 	 PN 	 Dannum
Idi'a 	 PN 	 Idi'a
SIGa 	 PN 	 SIGa
Puzursuen 	 PN 	 Puzursuen
Lu'ume 	 PN 	 Lu'ume
Uburli 	 PN 	 Uburli
Lubalasa 	 PN 	 Lubalasa
Allatum 	 DN 	 1
Endimgi 	 SN 	 1
Abisimti 	 PN 	 Abisimti
Nannakam 	 PN 	 Nannakam
szu'i 	 N 	 barber
Sagine 	 PN 	 Sagine
maszda 	 N 	 stone
mar 	 N 	 wagon
kunzida 	 N 	 weir
Sisa 	 WN 	 1
Ga'esz 	 SN 	 1
Szulgirayamu 	 PN 	 Szulgirayamu
Nigbaba 	 PN 	 Nigbaba
engargusuhub 	 N 	 farmer
Iszkurillat 	 PN 	 Iszkurillat
Akuku 	 PN 	 Akuku
Puzurgaga 	 PN 	 Puzurgaga
Dingirrabi 	 PN 	 Dingirrabi
Kuni 	 PN 	 Kuni
Danu'a 	 PN 	 Danu'a
Zayanum 	 PN 	 Zayanum
Nurili 	 PN 	 Nurili
Szu'u'a 	 PN 	 Szu'u'a
Geszirminra 	 PN 	 Geszirminra
Enumiszkur 	 PN 	 Enumiszkur
Elaknu'id 	 PN 	 Elaknu'id
Szu'abba 	 PN 	 Szu'abba
Dingirbani 	 PN 	 Dingirbani
Inaszum 	 PN 	 Inaszum
Elakkuruba 	 PN 	 Elakkuruba
Maszkan 	 SN 	 1
Dudu 	 SN 	 1
Ebkusza 	 PN 	 Ebkusza
Maszgula 	 PN 	 Maszgula
Lugaluszumgal 	 PN 	 Lugaluszumgal
Urbaya 	 PN 	 Urbaya
Lugirizal 	 PN 	 Lugirizal
Abuni 	 PN 	 Abuni
Maszkanszabra 	 SN 	 1
ta 	 N 	 unknown
Lugalme 	 PN 	 Lugalme
Erzudan 	 PN 	 Erzudan
Urzikuma 	 PN 	 Urzikuma
Ili'etu 	 PN 	 Ili'etu
Lagip 	 PN 	 Lagip
Isin 	 SN 	 1
Adaszen 	 PN 	 Adaszen
E'erdingir 	 PN 	 E'erdingir
Szuruppak 	 SN 	 1
Ure'anna 	 PN 	 Ure'anna
Erreb 	 PN 	 Erreb
Ili'ahum 	 PN 	 Ili'ahum
Szu'iliszu 	 PN 	 Szu'iliszu
masznita 	 N 	 male_goat
Szulgirzimu 	 PN 	 Szulgirzimu
Szu'era 	 PN 	 Szu'era
Igisasa 	 PN 	 Igisasa
Kituszlu 	 PN 	 Kituszlu
Urgu'edina 	 PN 	 Urgu'edina
Szunukusz 	 PN 	 Szunukusz
Zuzu'a 	 PN 	 Zuzu'a
Bahanszer 	 PN 	 Bahanszer
Guratir 	 PN 	 Guratir
itud 	 N 	 worker_category
Szara'amu 	 PN 	 Szara'amu
Zage 	 PN 	 Zage
Adaga 	 PN 	 Adaga
Gugad 	 PN 	 Gugad
Szarabazige 	 PN 	 Szarabazige
UDISZ 	 PN 	 UDISZ
Gemesuen 	 PN 	 Gemesuen
Siguszubagar 	 MN 	 1
urzir 	 N 	 tree_type
Dingirsurabi 	 PN 	 Dingirsurabi
Luninura 	 PN 	 Luninura
Ikala 	 PN 	 Ikala
Lusukkalankak 	 PN 	 Lusukkalankak
Bamu 	 PN 	 Bamu
Gululu 	 PN 	 Gululu
Urbil 	 PN 	 Urbil
Szumana 	 PN 	 Szumana
Aradszara 	 PN 	 Aradszara
simug 	 N 	 smith
Urninmuga 	 PN 	 Urninmuga
Dukusig 	 FN 	 1
zir 	 N 	 slip
tugba 	 N 	 textile_distribution
Eszara 	 TN 	 1
Lugalmudra 	 PN 	 Lugalmudra
Urkigulame 	 PN 	 Urkigulame
Lunindara 	 PN 	 Lunindara
abba 	 N 	 elder
Luha'ia 	 PN 	 Luha'ia
dumu 	 N 	 son
Lunansze 	 PN 	 Lunansze
Nimgirinimgina 	 PN 	 Nimgirinimgina
Lugalinimgina 	 PN 	 Lugalinimgina
Nimgirdine 	 PN 	 Nimgirdine
Luhendursag 	 PN 	 Luhendursag
Szagana 	 PN 	 Szagana
Urenlilak 	 PN 	 Urenlilak
Lugalukkene 	 PN 	 Lugalukkene
Ursu'anak 	 PN 	 Ursu'anak
Urszakkan 	 PN 	 Urszakkan
Mese 	 PN 	 Mese
Naramili 	 PN 	 Naramili
idu 	 N 	 doorkeeper
Gi'apinkudra 	 FN 	 1
Iszkurbani 	 PN 	 Iszkurbani
Iszarpadan 	 PN 	 Iszarpadan
Urninmug 	 PN 	 Urninmug
zulum 	 N 	 date
ga'ar 	 N 	 cheese
igu 	 N 	 flax_oil
dubdub 	 N 	 flour_designation
Szeszani 	 PN 	 Szeszani
na 	 N 	 stone_weight
Ea 	 ON 	 1
geszkigti 	 N 	 workshop
Ursagku 	 PN 	 Ursagku
Puzurenlila 	 PN 	 Puzurenlila
E'iluruguda 	 PN 	 E'iluruguda
gugala 	 N 	 chickpea
Ayamu 	 PN 	 Ayamu
Agiwum 	 ON 	 1
UtuGIRgal 	 PN 	 UtuGIRgal
Szarrumili 	 PN 	 Szarrumili
Liszena 	 PN 	 Liszena
suhub 	 N 	 boots
Addada 	 PN 	 Addada
Sa'a 	 ON 	 1
SZIM 	 N 	 beer_malt
szeli 	 N 	 aromatics
Hababatum 	 PN 	 Hababatum
lal 	 N 	 syrup
gesztin 	 N 	 vine
ba 	 N 	 animal
Luyenlil 	 PN 	 Luyenlil
dukug 	 N 	 locus
pesz 	 N 	 fig
szergu 	 N 	 string
usuh 	 N 	 tree
gimusz 	 N 	 pole
kabkul 	 N 	 container
Lugalebansa 	 PN 	 Lugalebansa
allaharu 	 N 	 unknown
Elubisu 	 PN 	 Elubisu
4(disz 	 NU 	 v)
Pada 	 PN 	 Pada
Ahuya 	 PN 	 Ahuya
Ninturturra 	 PN 	 Ninturturra
Watarum 	 PN 	 Watarum
Burmama 	 PN 	 Burmama
Idda'a 	 PN 	 Idda'a
Urum 	 SN 	 1
geszdu 	 N 	 breeder
Szimaszgi 	 N 	 Szimaszkian
Adalal 	 PN 	 Adalal
Puzurnanna 	 PN 	 Puzurnanna
Luningirsu 	 PN 	 Luningirsu
Sagub 	 SN 	 1
Urszuszbaba 	 PN 	 Urszuszbaba
Egibile 	 FN 	 1
Hurbiszam 	 PN 	 Hurbiszam
SI'Aya 	 PN 	 SI'Aya
geszdu 	 N 	 breeding_stock
Szu'igidu 	 N 	 advance_payment
Abbamu 	 PN 	 Abbamu
Ninkunun 	 TN 	 1
nigezema 	 N 	 festival_material
Namirina 	 PN 	 Namirina
Agugu 	 PN 	 Agugu
Nadatum 	 PN 	 Nadatum
nigmussa 	 N 	 gift
Hanzabtum 	 PN 	 Hanzabtum
1 	 PN 	 1
1 	 PN 	 1
1(barig) 	 N 	 unit
Etena 	 GN 	 1
lulum 	 N 	 sheep_designation
szimaszigi 	 N 	 sheep_designation
Zubaga 	 PN 	 Zubaga
Lugalidi 	 PN 	 Lugalidi
dusu 	 N 	 donkey
ennug 	 N 	 guard
Kira 	 SN 	 1
Hemadu 	 PN 	 Hemadu
nukirik 	 N 	 gardener
Dadu 	 PN 	 Dadu
Zamu 	 PN 	 Zamu
gesznimbar 	 N 	 palm
apinla 	 N 	 tiller
kabur 	 N 	 profession
Kayamu 	 PN 	 Kayamu
nakabtum 	 N 	 stockyard
Ninnudu 	 FN 	 1
Dadumu 	 PN 	 Dadumu
dam 	 N 	 spouse
Danni'a 	 PN 	 Danni'a
Allagula 	 DN 	 1
Ninegi'a 	 DN 	 1
E'u7 	 ON 	 1
Ninga 	 PN 	 Ninga
DIRI 	 PN 	 DIRI
Libursimti 	 PN 	 Libursimti
Zusi 	 MN 	 1
3(disz) 	 NU 	 3(disz)
ennug 	 N 	 watch
Kusaga 	 PN 	 Kusaga
gizi 	 N 	 reed
Meslamta'e'a 	 PN 	 Meslamta'e'a
Lagasz 	 SN 	 1
namtil 	 N 	 life
gesztug 	 N 	 wisdom
nigsaga 	 N 	 goodness
Niridagal 	 PN 	 Niridagal
Szulgisi'imtum 	 PN 	 Szulgisi'imtum
Allamu 	 PN 	 Allamu
Lugaluri 	 PN 	 Lugaluri
Szulgi'abi 	 PN 	 Szulgi'abi
Enunugalinanna 	 PN 	 Enunugalinanna
szagud 	 N 	 ox_driver
dumugugur 	 N 	 worker
Ezemlisi 	 MN 	 1
gipar 	 N 	 cloister
atua 	 N 	 lustration
Kisuen 	 SN 	 1
szimaszki 	 N 	 sheep_designation
Kaszuba 	 GN 	 1
Lugalbanda 	 DN 	 1
Ningeszzida 	 DN 	 1
Nerahagal 	 DN 	 1
1 	 DN 	 1
udtena 	 N 	 evening
1 	 DN 	 1
1 	 DN 	 1
Ninazu 	 DN 	 1
Enegi 	 SN 	 1
du 	 N 	 ur
dublamah 	 TN 	 magnificent_tower
A'anda 	 DN 	 1
Ningal 	 DN 	 1
Ningubalag 	 DN 	 1
Ninsun 	 DN 	 1
Ninszagepada 	 DN 	 1
Alamusz 	 DN 	 1
Muri'anabak 	 SN 	 1
guru 	 N 	 store
Halli'a 	 PN 	 Halli'a
Nininimgina 	 PN 	 Nininimgina
Nuhilum 	 PN 	 Nuhilum
Urgug 	 PN 	 Urgug
Igiszarasze 	 PN 	 Igiszarasze
Sze'illa 	 MN 	 1
Kinunir 	 SN 	 1
Kimadasalla 	 SN 	 1
muhaldim 	 N 	 cook
amaru 	 N 	 flood
garig 	 N 	 comb
Dingirra 	 PN 	 Dingirra
kiszig 	 N 	 acacia
Emakidug 	 PN 	 Emakidug
Tur 	 FN 	 1
Igigallugaluru 	 SN 	 1
nindan 	 N 	 pole
imdua 	 N 	 wall
gidua 	 N 	 fence
baragsiga 	 N 	 shrine
Ninmar 	 SN 	 1
geszkesz 	 N 	 dam
gidua 	 N 	 reed_fence
Esarradu 	 SN 	 1
Nanszegarra 	 DN 	 1
gudgesz 	 N 	 draught_ox
Abbakala 	 PN 	 Abbakala
Latur 	 FN 	 1
Haszipatal 	 PN 	 Haszipatal
Ganmasz 	 MN 	 1
Ezemdumuzi 	 MN 	 1
Dingiradah 	 PN 	 Dingiradah
Su'enbani 	 PN 	 Su'enbani
Szulgiszamszi 	 PN 	 Szulgiszamszi
Puzuraszur 	 PN 	 Puzuraszur
Abillatum 	 PN 	 Abillatum
Agu'a 	 PN 	 Agu'a
eban 	 N 	 pair
Garszana 	 SN 	 1
Eludan 	 PN 	 Eludan
Lugalamgal 	 PN 	 Lugalamgal
mer 	 N 	 north
kur 	 N 	 east
Luningaka 	 PN 	 Luningaka
nigin 	 N 	 bundle
gaz 	 N 	 type_of_garlic
numun 	 N 	 seed
igara 	 N 	 dairy
Erragar 	 PN 	 Erragar
Szuszumudar 	 PN 	 Szuszumudar
Turamili 	 PN 	 Turamili
Szu'ili 	 PN 	 Szu'ili
Kirsi'ak 	 MN 	 1
imkusig 	 N 	 orpiment
sagkesz 	 N 	 state
nigmussa 	 N 	 bride
Nigdugani 	 PN 	 Nigdugani
Ibi 	 RN 	 Suen
esztub 	 N 	 carp
Ninmelam 	 PN 	 Ninmelam
Ekigal 	 PN 	 Ekigal
bala 	 N 	 turn
Urszakidu 	 PN 	 Urszakidu
Erradan 	 PN 	 Erradan
Urha'ia 	 PN 	 Urha'ia
Kuranisa 	 PN 	 Kuranisa
Szulgidangada 	 PN 	 Szulgidangada
Gu 	 AN 	 edina
ara 	 N 	 part_of_boat
kagir 	 N 	 reed_mat
szerrum 	 N 	 mat
su 	 N 	 body
szagra 	 N 	 lining
magur 	 N 	 barge
Szaragugal 	 PN 	 Szaragugal
bunig 	 N 	 trough
bariga 	 N 	 unit
Ninurta 	 DN 	 1
Nusku 	 DN 	 1
Ninti'uga 	 DN 	 1
Ninszubur 	 DN 	 1
Ninhursagak 	 DN 	 1
Inimzuharakal 	 PN 	 Inimzuharakal
Hunhurti 	 PN 	 Hunhurti
Zuzu 	 PN 	 Zuzu
Maszum 	 PN 	 Maszum
Szubaxgal 	 PN 	 Szubaxgal
Indada 	 PN 	 Indada
Arsziah 	 PN 	 Arsziah
Maszkanuszure 	 SN 	 1
Lugalpa 	 PN 	 Lugalpa
Siram 	 PN 	 Siram
Sagnannazu 	 PN 	 Sagnannazu
Zarig 	 PN 	 Zarig
Kuramu 	 PN 	 Kuramu
Ginuna 	 PN 	 Ginuna
Iddaya 	 PN 	 Iddaya
kaguruk 	 N 	 supervisor
Zinana 	 PN 	 Zinana
Bubu 	 PN 	 Bubu
ina 	 N 	 unknown
anigin 	 N 	 reservoir
nemur 	 N 	 ashes
gesz 	 N 	 barrage
Puzurninkarak 	 PN 	 Puzurninkarak
szegeszi 	 N 	 sesame_seed
Uraba 	 PN 	 Uraba
Iline 	 PN 	 Iline
Huwawa 	 PN 	 Huwawa
uda 	 N 	 day
Gani 	 SN 	 1
Urningeszzida 	 PN 	 Urningeszzida
Nansze 	 DN 	 1
Lu'irisag 	 PN 	 Lu'irisag
Nannahili 	 PN 	 Nannahili
Urebabbar 	 PN 	 Urebabbar
Gadu 	 PN 	 Gadu
Alla 	 PN 	 Alla
tibala 	 N 	 portent
Lugalmaszzu 	 PN 	 Lugalmaszzu
enkud 	 N 	 tax_collector
1 	 PN 	 1
Adu 	 PN 	 Adu
Turtura 	 PN 	 Turtura
Meniku 	 PN 	 Meniku
Igisusu 	 PN 	 Igisusu
Ninkuzu 	 PN 	 Ninkuzu
Szayatmami 	 PN 	 Szayatmami
Gemenigar 	 PN 	 Gemenigar
Ninkurma 	 PN 	 Ninkurma
Ninadda 	 PN 	 Ninadda
Gemegigir 	 PN 	 Gemegigir
Ninensa 	 PN 	 Ninensa
Me 	 PN 	 Me
Szagubi 	 PN 	 Szagubi
Kina 	 PN 	 Kina
Ninebayansa 	 PN 	 Ninebayansa
Geme 	 PN 	 Geme
Ninkusig 	 PN 	 Ninkusig
Amakala 	 PN 	 Amakala
Ninnammahzu 	 PN 	 Ninnammahzu
Ninme 	 PN 	 Ninme
Ninegale 	 PN 	 Ninegale
Mamihilisu 	 PN 	 Mamihilisu
Gemedubla 	 PN 	 Gemedubla
Ninagrigzi 	 PN 	 Ninagrigzi
Amagina 	 PN 	 Amagina
Gemedumuzida 	 PN 	 Gemedumuzida
Igi 	 PN 	 Igi
Amawurszage 	 PN 	 Amawurszage
Agalzi 	 PN 	 Agalzi
Munussaga 	 PN 	 Munussaga
Ningina 	 PN 	 Ningina
Gemeszara 	 PN 	 Gemeszara
Geme 	 PN 	 Geme
Lukurkala 	 PN 	 Lukurkala
Ninkuli 	 PN 	 Ninkuli
Ninzagesi 	 PN 	 Ninzagesi
Lukurkalla 	 PN 	 Lukurkalla
Gemeszulpa 	 PN 	 Gemeszulpa
Kisikil 	 PN 	 Kisikil
Geme 	 PN 	 Geme
Me 	 PN 	 Me
Gemelisi 	 PN 	 Gemelisi
Geme 	 PN 	 Geme
Geme 	 PN 	 Geme
Lugalisa 	 PN 	 Lugalisa
Ama 	 PN 	 Ama
Inimmadingir 	 PN 	 Inimmadingir
Ninmagurre 	 PN 	 Ninmagurre
Urnumuszda 	 PN 	 Urnumuszda
Namninanidu 	 PN 	 Namninanidu
Geme 	 PN 	 Geme
Elulagar 	 PN 	 Elulagar
Ninbatukuszemduga 	 PN 	 Ninbatukuszemduga
za 	 N 	 unknown
uzu 	 N 	 body
gu 	 N 	 neck
Bala 	 PN 	 Bala
Manszum 	 PN 	 Manszum
Luszulgir 	 PN 	 Luszulgir
KA 	 N 	 flour
Kunansze 	 PN 	 Kunansze
Ennunne 	 PN 	 Ennunne
Nimgirszakuszanna 	 PN 	 Nimgirszakuszanna
A'annati 	 PN 	 A'annati
Ilisa 	 PN 	 Ilisa
Lugalhamati 	 PN 	 Lugalhamati
Sigiszubgar 	 MN 	 1
Urdubla 	 PN 	 Urdubla
aszgabgal 	 N 	 head_leatherworker
gi 	 N 	 thicket
Lila 	 PN 	 Lila
Urdun 	 PN 	 Urdun
Igbidingir 	 PN 	 Igbidingir
szuszuma 	 N 	 consignment
e'uszbar 	 N 	 textile_workshop
Lani 	 PN 	 Lani
Dingirga'isa 	 PN 	 Dingirga'isa
Hamati 	 PN 	 Hamati
Anita 	 PN 	 Anita
Addakala 	 PN 	 Addakala
Szu'admu 	 PN 	 Szu'admu
Ludamu 	 PN 	 Ludamu
Urszenamnuntu 	 PN 	 Urszenamnuntu
Kudadu 	 PN 	 Kudadu
Bilga 	 PN 	 Bilga
Katar 	 PN 	 Katar
Lugallama 	 PN 	 Lugallama
Sisini 	 PN 	 Sisini
Azida 	 PN 	 Azida
Sigga 	 MN 	 1
dul 	 N 	 shade
Urgepar 	 PN 	 Urgepar
tukumbi 	 CNJ 	 if
Beli 	 PN 	 Beli
Szatakuzu 	 PN 	 Szatakuzu
Urlugal 	 PN 	 Urlugal
Allapalil 	 PN 	 Allapalil
tugba 	 N 	 textile_ration
ega 	 N 	 dairy
Ala 	 PN 	 Ala
Enamgalanna 	 PN 	 Enamgalanna
Idinerra 	 PN 	 Idinerra
Luhurim 	 PN 	 Luhurim
Luna 	 PN 	 Luna
Ezemlisina 	 MN 	 1
Dagamu 	 PN 	 Dagamu
Szeszszesz 	 PN 	 Szeszszesz
Madaya 	 PN 	 Madaya
siki'ud 	 N 	 goat_wool
gina 	 N 	 dues
Szu'ene 	 PN 	 Szu'ene
Enmahganna 	 SN 	 1
1 	 PN 	 1
Nigkala 	 PN 	 Nigkala
Anne 	 PN 	 Anne
Szegbar 	 PN 	 Szegbar
Bugati 	 PN 	 Bugati
Idi'iszkur 	 PN 	 Idi'iszkur
al 	 N 	 hoeing
anna 	 N 	 tin
Luhabilum 	 PN 	 Luhabilum
Lugalirida 	 PN 	 Lugalirida
ug 	 N 	 people
dumugi 	 N 	 citizen
Egalesi 	 PN 	 Egalesi
5(gesz'u) 	 NU 	 six_hundred
Amarkiszi 	 PN 	 Amarkiszi
Gudena 	 PN 	 Gudena
Nimgirdide 	 PN 	 Nimgirdide
4(gesz'u) 	 NU 	 six_hundred
Lumagure 	 PN 	 Lumagure
Edi 	 PN 	 Edi
nu'eszak 	 N 	 priest
Ennunki 	 PN 	 Ennunki
Suhgibildu'a 	 WN 	 1
szuluh 	 N 	 ritual_cleansing
Gu'ugu'a 	 PN 	 Gu'ugu'a
munsub 	 N 	 shepherd
Gigire 	 PN 	 Gigire
Matilum 	 PN 	 Matilum
Lumelam 	 PN 	 Lumelam
Damu 	 PN 	 Damu
szandana 	 N 	 gardener
Annebabdu 	 PN 	 Annebabdu
Puzurili 	 PN 	 Puzurili
Lugalszudari 	 PN 	 Lugalszudari
Lugalamu 	 PN 	 Lugalamu
Hulal 	 PN 	 Hulal
szakkanak 	 N 	 general
Girini'idab 	 PN 	 Girini'idab
Sigarha 	 PN 	 Sigarha
Uraya 	 PN 	 Uraya
gasze'a 	 N 	 sour_milk
Duge 	 PN 	 Duge
Ididingir 	 PN 	 Ididingir
Nakiki 	 PN 	 Nakiki
Titi 	 PN 	 Titi
Szunirruku 	 PN 	 Szunirruku
sag 	 N 	 head
Szarazame 	 PN 	 Szarazame
muru 	 N 	 mat
ur 	 N 	 yoked_team
Urdagi 	 PN 	 Urdagi
Lugalmassu 	 PN 	 Lugalmassu
Ambar 	 SN 	 1
Baddari 	 PN 	 Baddari
Nabax 	 PN 	 Nabax
apinla 	 N 	 tenancy
Ata 	 PN 	 Ata
Lulu 	 PN 	 Lulu
Andagudu'eszeki'ag 	 PN 	 Andagudu'eszeki'ag
Lusu 	 PN 	 Lusu
Szalimbeli 	 PN 	 Szalimbeli
Aradhula 	 PN 	 Aradhula
gabra 	 N 	 rider
Szugarra 	 MN 	 1
szag 	 N 	 inner_body
marsa 	 N 	 military_depot
Niglagare 	 PN 	 Niglagare
Lugalgaba 	 PN 	 Lugalgaba
Szuea 	 PN 	 Szuea
Ninhedu 	 PN 	 Ninhedu
Urgu 	 PN 	 Urgu
Kurbilak 	 PN 	 Kurbilak
Utubani 	 PN 	 Utubani
Szumamitum 	 PN 	 Szumamitum
E'abani 	 PN 	 E'abani
adda 	 N 	 father
Ennirgalanna 	 PN 	 Ennirgalanna
kar 	 N 	 harbor
Huhunuri 	 SN 	 1
sikikurra 	 N 	 type_of_wool
Urnintu 	 PN 	 Urnintu
tugmah 	 N 	 ceremonial_garment
tul 	 N 	 ditch
szegin 	 N 	 paint
egesz 	 N 	 workshop
Nigin 	 SN 	 1
kuda 	 PN 	 kuda
Giribaba 	 PN 	 Giribaba
Urigizibarra 	 PN 	 Urigizibarra
Urmah 	 N 	 1
gigir 	 N 	 chariot
Emah 	 TN 	 1
SZU 	 N 	 bread_type

*****VERB DICT*******

usz 	V	 die
hulu 	V	 destroy
teg 	V	 accept
hug 	V	 hire
du 	V	 build
gar 	V	 claim
me 	V	 be
szum 	V	 give
dug 	V	 speak
tar 	V	 ask
zu 	V	 know
gin 	V	 comfirm
du 	V	 hold
dab 	V	 seize
zal 	V	 pass
la 	V	 weigh
gen 	V	 go
du 	V	 caulk
gal 	V	 be
dim 	V	 create
zig 	V	 expend
mu 	V	 unknown
pad 	V	 find
gar 	V	 place
gid 	V	 survey
kur 	V	 enter
hun 	V	 hire
taka 	V	 abandon
sa 	V	 pay_for
pad 	V	 name
sig 	V	 harness
gub 	V	 pledge
de 	V	 bring
ak 	V	 present
til 	V	 live
gur 	V	 return
gu 	V	 eat
sa 	V	 sell
ag 	V	 measure
szesz 	V	 anoint
tuku 	V	 acquire
gi 	V	 return
ru 	V	 dedicate

*****END FLEXION*******

<ABS>:{ø}
<MID>:{ba}
<3-SG-S>:{ø}
<GEN>:{ak}
<ABL>:{ta}
<L1>:{'a}
<COP-3-SG>:{am}
<ERG>:{e}
<L3-NH>:{e}
<3-SG-H-A>:{n}
<3-SG-P>:{ø}
<3-SG-NH-POSS>:{bi}
<DAT-H>:{ra}
<2-SG-POSS>:{zu}
<L2-NH>:{'a}
<FIN>:{i}
<3-SG-H>:{nn}
<L2>:{i}
<SUB>:{a}
<1-SG-POSS>:{gu}
<TERM>:{sze}
