Dagamu	PN	Dagamu
Dagi	PN	Dagi
Dal	MN	Dal
Dalbana	FN	Dalbana
Damsa	PN	Damsa
Damu	PN	Damu
Danni'a	PN	Danni'a
Dannum	PN	Dannum
Danu'a	PN	Danu'a
Danupi	PN	Danupi
Dayagi	PN	Dayagi
Der	SN	Der
Dikumiszar	PN	Dikumiszar
Dingira	PN	Dingira
Dingiradah	PN	Dingiradah
Dingirbani	PN	Dingirbani
Dingirga'isa	PN	Dingirga'isa
Dingirra	PN	Dingirra
Dingirrabi	PN	Dingirrabi
Dingirsudan	PN	Dingirsudan
Dingirsurabi	PN	Dingirsurabi
Du'udu	PN	Du'udu
Dudu	SN	Dudu
Duga	PN	Duga
Dugamu	PN	Dugamu
Dugani	PN	Dugani
Duge	PN	Duge
Dukusig	FN	Dukusig
Dumuzi	MN	Dumuzi
Duru	FN	Duru
Durul	WN	Durul
Durunannagugal	FN	Durunannagugal
E'abani	PN	E'abani
E'ansze	FN	E'ansze
E'erdingir	PN	E'erdingir
E'iluruguda	PN	E'iluruguda
E'iti6	MN	E'iti6
E'u'e	PN	E'u'e
E'u15	TN	E'u15
E'u7	ON	E'u7
E'urbidu	PN	E'urbidu
Ea	ON	Ea
Eana	TN	Eana
Ebabbar	TN	Ebabbar
Ebkusza	PN	Ebkusza
Edi	PN	Edi
Egalesi	PN	Egalesi
Egesztin	PN	Egesztin
Egibile	FN	Egibile
Ekigal	PN	Ekigal
Ekikkengibil	GN	Ekikkengibil
Elakkuruba	PN	Elakkuruba
Elaknu'id	PN	Elaknu'id
Elam	EN	Elam
Elam	GN	Elam
Elanu'id	PN	Elanu'id
Elubisu	PN	Elubisu
Eludan	PN	Eludan
Elulagar	PN	Elulagar
Emah	TN	Emah
Emakidug	PN	Emakidug
Enamgalanna	PN	Enamgalanna
Endimgi	SN	Endimgi
Endingirmu	PN	Endingirmu
Enegi	SN	Enegi
Engalmahana	PN	Engalmahana
Enki	DN	Enki
Enkik	DN	Enkik
Enlil	DN	Enlil
Enlila	PN	Enlila
Enlilmu	PN	Enlilmu
Enmahgalana	PN	Enmahgalana
Enmahganna	SN	Enmahganna
Ennirgalanna	PN	Ennirgalanna
Ennu	PN	Ennu
Ennunki	PN	Ennunki
Ennunne	PN	Ennunne
Enrakal	PN	Enrakal
Enumiszkur	PN	Enumiszkur
Enunugal	PN	Enunugal
Enunugalinanna	PN	Enunugalinanna
Enurkuge	PN	Enurkuge
Era'ursag	PN	Era'ursag
Erabani	PN	Erabani
Erabi	PN	Erabi
Ereszum	PN	Ereszum
Eridug	SN	Eridug
Erinda	PN	Erinda
Erradan	PN	Erradan
Erragar	PN	Erragar
Erreb	PN	Erreb
Errebum	PN	Errebum
Erzudan	PN	Erzudan
Esarradu	SN	Esarradu
Eszara	TN	Eszara
Etena	GN	Etena
Ezemanna	MN	Ezemanna
Ezembaba	MN	Ezembaba
Ezemdumuzi	MN	Ezemdumuzi
Ezemlisi	MN	Ezemlisi
Ezemlisina	MN	Ezemlisina
Ezemmah	MN	Ezemmah
Ezemmekigal	MN	Ezemmekigal
Ezemninazu	MN	Ezemninazu
Ezemszulgir	MN	Ezemszulgir
GANAgud	FN	GANAgud
GANmah	FN	GANmah
GANmasz	MN	GANmasz
Ga'esz	SN	Ga'esz
Gadu	PN	Gadu
Gaduszana'um	PN	Gaduszana'um
Gamu	PN	Gamu
Gani	SN	Gani
Ganmasz	MN	Ganmasz
Garszana	SN	Garszana
Gayagagaya	PN	Gayagagaya
Gayagaya	PN	Gayagaya
Gayame	PN	Gayame
Geme	PN	aszar
Geme	PN	asznan
Geme	PN	ebgal
Geme	PN	enlilla
Geme	PN	isztaran
Geme'aszar	PN	Geme'aszar
Geme'igalim	PN	Geme'igalim
Gemedubla	PN	Gemedubla
Gemedumuzida	PN	Gemedumuzida
Gemegigir	PN	Gemegigir
Gemelisi	PN	Gemelisi
Gemenigar	PN	Gemenigar
Gemesuen	PN	Gemesuen
Gemeszara	PN	Gemeszara
Gemeszulpa	PN	e
Geparkidu	PN	Geparkidu
Geszgibanda	FN	Geszgibanda
Geszirminra	PN	Geszirminra
Gezal	DN	Gezal
Gi'apinkudra	FN	Gi'apinkudra
Gibilka'isa	PN	Gibilka'isa
Gidaha	FN	Gidaha
Gigire	PN	Gigire
Gine	PN	Gine
Ginuna	PN	Ginuna
Giribaba	PN	idab
Girini	PN	Girini
Girini'idab	PN	Girini'idab
Girini'isa	PN	Girini'isa
Girsu	SN	Girsu
Gu	AN	edina
Gu'abba	SN	Gu'abba
